Frequency (Hz)	Level (dB)
5398.777771	-125.541565
5399.450684	-116.711472
5400.123596	-116.947121
5400.796509	-121.073891
5401.469421	-124.839745
5402.142334	-123.052574
5402.815247	-119.556450
5403.488159	-119.185707
5404.161072	-118.430519
5404.833984	-115.946159
5405.506897	-122.695152
5406.179810	-120.984032
5406.852722	-119.308220
5407.525635	-120.791458
5408.198547	-120.086884
5408.871460	-117.937653
5409.544373	-118.632446
5410.217285	-119.418114
5410.890198	-118.753662
5411.563110	-118.919312
5412.236023	-119.670425
5412.908936	-117.611748
5413.581848	-120.258682
5414.254761	-121.306870
5414.927673	-120.843346
5415.600586	-117.262207
5416.273499	-120.315132
5416.946411	-122.298386
5417.619324	-118.301003
5418.292236	-117.367897
5418.965149	-119.074112
5419.638062	-114.808273
5420.310974	-116.753754
5420.983887	-122.405388
5421.656799	-119.565033
5422.329712	-120.548843
5423.002625	-123.751701
5423.675537	-126.113571
5424.348450	-126.625496
5425.021362	-127.336067
5425.694275	-120.693321
5426.367188	-115.506638
5427.040100	-114.438919
5427.713013	-117.019722
5428.385925	-116.413017
5429.058838	-118.241318
5429.731750	-117.279747
5430.404663	-115.031998
5431.077576	-118.639229
5431.750488	-121.813103
5432.423401	-121.540649
5433.096313	-119.831520
5433.769226	-119.747795
5434.442139	-121.700432
5435.115051	-122.922478
5435.787964	-119.189110
5436.460876	-114.921684
5437.133789	-118.479767
5437.806702	-123.224640
5438.479614	-119.690750
5439.152527	-116.165230
5439.825439	-115.669357
5440.498352	-115.691917
5441.171265	-116.476295
5441.844177	-120.153923
5442.517090	-121.362244
5443.190002	-123.818748
5443.862915	-119.858177
5444.535828	-119.917419
5445.208740	-119.911667
5445.881653	-118.149490
5446.554565	-120.231979
5447.227478	-122.508789
5447.900391	-122.319176
5448.573303	-122.326683
5449.246216	-122.856773
5449.919128	-124.573616
5450.592041	-117.973427
5451.264954	-119.448326
5451.937866	-120.915878
5452.610779	-123.744766
5453.283691	-122.593712
5453.956604	-119.446495
5454.629517	-120.538467
5455.302429	-124.008698
5455.975342	-118.874672
5456.648254	-120.231422
5457.321167	-118.745911
5457.994080	-116.778084
5458.666992	-114.623581
5459.339905	-117.771576
5460.012817	-123.668793
5460.685730	-121.298447
5461.358643	-119.689575
5462.031555	-121.497063
5462.704468	-120.240517
5463.377380	-118.019981
5464.050293	-118.222153
5464.723206	-117.333389
5465.396118	-120.186623
5466.069031	-125.139984
5466.741943	-120.501549
5467.414856	-118.366600
5468.087769	-122.615860
5468.760681	-123.185524
5469.433594	-126.746605
5470.106506	-122.118744
5470.779419	-117.022285
5471.452332	-120.423294
5472.125244	-119.434944
5472.798157	-122.256897
5473.471069	-123.159233
5474.143982	-120.650360
5474.816895	-118.906525
5475.489807	-118.557358
5476.162720	-123.386475
5476.835632	-121.939896
5477.508545	-125.602356
5478.181458	-120.156967
5478.854370	-117.337166
5479.527283	-118.923233
5480.200195	-121.143188
5480.873108	-120.427368
5481.546021	-121.347519
5482.218933	-122.584213
5482.891846	-122.713173
5483.564758	-118.391556
5484.237671	-115.156029
5484.910583	-117.565613
5485.583496	-116.257790
5486.256409	-116.595871
5486.929321	-117.581482
5487.602234	-120.595230
5488.275146	-114.770233
5488.948059	-114.338097
5489.620972	-117.101555
5490.293884	-119.328491
5490.966797	-124.731270
5491.639709	-122.234138
5492.312622	-118.745331
5492.985535	-116.922592
5493.658447	-117.676674
5494.331360	-116.832146
5495.004272	-114.609787
5495.677185	-118.755997
5496.350098	-122.746300
5497.023010	-120.369736
5497.695923	-121.325951
5498.368835	-118.307526
5499.041748	-117.135078
5499.714661	-118.566742
5500.387573	-120.425140
5501.060486	-119.462456
5501.733398	-118.871651
5502.406311	-122.769241
5503.079224	-128.097198
5503.752136	-121.987511
5504.425049	-121.009560
5505.097961	-120.906090
5505.770874	-118.086937
5506.443787	-123.706245
5507.116699	-124.985519
5507.789612	-124.051437
5508.462524	-121.026863
5509.135437	-120.752945
5509.808350	-122.491806
5510.481262	-124.169083
5511.154175	-125.734558
5511.827087	-124.037590
5512.500000	-123.730614
5513.172913	-126.346230
5513.845825	-120.226173
5514.518738	-120.529221
5515.191650	-125.817871
5515.864563	-120.492722
5516.537476	-117.239922
5517.210388	-117.129265
5517.883301	-121.390678
5518.556213	-116.916908
5519.229126	-117.634796
5519.902039	-119.079514
5520.574951	-117.426003
5521.247864	-118.054947
5521.920776	-118.682274
5522.593689	-119.224525
5523.266602	-119.151031
5523.939514	-120.059128
5524.612427	-120.578247
5525.285339	-119.524284
5525.958252	-120.727463
5526.631165	-121.662331
5527.304077	-118.593147
5527.976990	-117.680588
5528.649902	-121.747459
5529.322815	-124.177872
5529.995728	-122.141014
5530.668640	-127.652534
5531.341553	-122.481667
5532.014465	-120.522926
5532.687378	-121.742317
5533.360291	-120.326286
5534.033203	-117.981346
5534.706116	-120.208511
5535.379028	-122.103821
5536.051941	-124.130249
5536.724854	-125.251122
5537.397766	-120.461021
5538.070679	-120.943504
5538.743591	-119.944260
5539.416504	-115.152412
5540.089417	-120.092346
5540.762329	-121.198181
5541.435242	-126.193710
5542.108154	-119.287041
5542.781067	-120.349045
5543.453979	-121.635788
5544.126892	-121.933678
5544.799805	-123.698654
5545.472717	-121.809937
5546.145630	-120.485008
5546.818542	-122.930283
5547.491455	-118.200935
5548.164368	-116.106285
5548.837280	-114.244392
5549.510193	-115.968132
5550.183105	-118.878136
5550.856018	-125.699654
5551.528931	-124.607567
5552.201843	-121.942230
5552.874756	-120.023628
5553.547668	-117.646660
5554.220581	-115.346046
5554.893494	-117.845688
5555.566406	-118.987175
5556.239319	-121.443298
5556.912231	-122.945938
5557.585144	-117.641884
5558.258057	-117.256493
5558.930969	-119.476860
5559.603882	-119.733482
5560.276794	-115.578270
5560.949707	-120.561005
5561.622620	-119.886292
5562.295532	-118.606369
5562.968445	-117.259087
5563.641357	-116.224525
5564.314270	-113.853523
5564.987183	-116.731331
5565.660095	-118.743538
5566.333008	-117.556038
5567.005920	-116.543030
5567.678833	-118.971153
5568.351746	-114.855133
5569.024658	-114.685616
5569.697571	-117.655312
5570.370483	-119.548141
5571.043396	-123.978607
5571.716309	-123.114349
5572.389221	-119.023956
5573.062134	-118.741615
5573.735046	-121.011589
5574.407959	-124.584526
5575.080872	-124.298019
5575.753784	-122.756767
5576.426697	-121.535713
5577.099609	-121.219742
5577.772522	-119.505943
5578.445435	-118.022224
5579.118347	-117.797752
5579.791260	-120.083572
5580.464172	-123.686012
5581.137085	-126.049400
5581.809998	-122.592911
5582.482910	-122.382057
5583.155823	-120.563797
5583.828735	-121.067680
5584.501648	-122.121391
5585.174561	-119.370209
5585.847473	-120.509178
5586.520386	-119.238251
5587.193298	-116.973228
5587.866211	-120.926826
5588.539124	-115.543671
5589.212036	-114.227783
5589.884949	-124.756447
5590.557861	-119.821556
5591.230774	-120.213600
5591.903687	-118.848328
5592.576599	-119.615364
5593.249512	-118.631531
5593.922424	-119.595192
5594.595337	-117.619858
5595.268250	-116.537476
5595.941162	-120.511620
5596.614075	-118.060982
5597.286987	-118.610275
5597.959900	-125.493080
5598.632813	-124.875336
5599.305725	-118.518723
5599.978638	-119.092743
5600.651550	-125.379051
5601.324463	-120.279930
5601.997375	-117.600182
5602.670288	-121.515388
5603.343201	-127.299400
5604.016113	-124.343842
5604.689026	-119.722069
5605.361938	-118.014076
5606.034851	-122.850052
5606.707764	-120.667458
5607.380676	-120.034454
5608.053589	-121.954849
5608.726501	-123.302315
5609.399414	-119.104790
5610.072327	-119.463913
5610.745239	-115.424065
5611.418152	-114.499664
5612.091064	-114.854843
5612.763977	-119.740135
5613.436890	-121.819275
5614.109802	-117.611549
5614.782715	-117.004539
5615.455627	-123.233215
5616.128540	-123.275681
5616.801453	-124.645592
5617.474365	-120.704926
5618.147278	-117.634819
5618.820190	-119.518860
5619.493103	-121.024788
5620.166016	-119.679855
5620.838928	-119.896027
5621.511841	-119.235817
5622.184753	-120.700920
5622.857666	-118.775787
5623.530579	-120.831673
5624.203491	-125.395447
5624.876404	-120.044579
5625.549316	-118.713211
5626.222229	-123.416794
5626.895142	-121.443527
5627.568054	-120.338852
5628.240967	-122.064178
5628.913879	-121.033333
5629.586792	-119.063866
5630.259705	-119.616173
5630.932617	-121.952423
5631.605530	-118.543861
5632.278442	-117.202896
5632.951355	-128.356537
5633.624268	-124.130692
5634.297180	-117.432945
5634.970093	-116.935638
5635.643005	-118.420746
5636.315918	-118.737999
5636.988831	-118.029228
5637.661743	-119.858978
5638.334656	-124.573143
5639.007568	-125.109016
5639.680481	-125.637451
5640.353394	-119.040482
5641.026306	-116.197853
5641.699219	-118.406555
5642.372131	-121.359001
5643.045044	-122.790154
5643.717957	-121.439148
5644.390869	-122.112366
5645.063782	-120.763603
5645.736694	-117.827538
5646.409607	-119.407059
5647.082520	-116.564911
5647.755432	-116.833649
5648.428345	-125.808403
5649.101257	-124.019547
5649.774170	-120.018616
5650.447083	-119.455597
5651.119995	-121.797813
5651.792908	-122.453384
5652.465820	-122.049774
5653.138733	-118.964561
5653.811646	-119.298363
5654.484558	-122.556961
5655.157471	-122.732651
5655.830383	-120.925827
5656.503296	-119.032928
5657.176208	-119.977592
5657.849121	-123.459579
5658.522034	-126.766136
5659.194946	-121.057732
5659.867859	-122.130203
5660.540771	-124.307526
5661.213684	-132.519608
5661.886597	-129.277634
5662.559509	-122.198006
5663.232422	-122.837852
5663.905334	-127.059784
5664.578247	-120.727798
5665.251160	-120.763550
5665.924072	-128.887787
5666.596985	-124.719818
5667.269897	-122.787651
5667.942810	-122.438423
5668.615723	-123.890305
5669.288635	-121.787270
5669.961548	-121.319641
5670.634460	-118.581543
5671.307373	-118.004890
5671.980286	-118.833580
5672.653198	-122.408630
5673.326111	-119.462288
5673.999023	-117.562981
5674.671936	-116.868225
5675.344849	-121.357445
5676.017761	-125.300087
5676.690674	-121.905449
5677.363586	-117.925873
5678.036499	-121.337212
5678.709412	-123.788177
5679.382324	-119.907410
5680.055237	-119.538460
5680.728149	-120.172409
5681.401062	-121.166733
5682.073975	-122.883148
5682.746887	-119.856285
5683.419800	-120.495438
5684.092712	-118.732712
5684.765625	-121.152565
5685.438538	-122.538750
5686.111450	-122.531578
5686.784363	-123.250313
5687.457275	-120.229836
5688.130188	-119.109634
5688.803101	-116.729134
5689.476013	-115.566826
5690.148926	-119.496178
5690.821838	-119.892090
5691.494751	-114.656151
5692.167664	-118.557526
5692.840576	-118.075272
5693.513489	-117.193481
5694.186401	-116.944725
5694.859314	-116.366158
5695.532227	-116.696213
5696.205139	-117.210945
5696.878052	-120.039474
5697.550964	-121.374802
5698.223877	-116.982941
5698.896790	-115.444046
5699.569702	-114.632690
5700.242615	-112.369194
5700.915527	-114.481125
5701.588440	-115.795303
5702.261353	-116.987122
5702.934265	-118.695229
5703.607178	-120.319122
5704.280090	-122.809708
5704.953003	-122.561394
5705.625916	-125.232437
5706.298828	-127.155159
5706.971741	-118.398346
5707.644653	-114.251953
5708.317566	-115.253242
5708.990479	-119.588486
5709.663391	-122.578529
5710.336304	-119.029663
5711.009216	-117.172607
5711.682129	-119.095406
5712.355042	-121.735252
5713.027954	-121.949104
5713.700867	-120.410027
5714.373779	-124.689354
5715.046692	-121.500641
5715.719604	-116.401306
5716.392517	-119.070297
5717.065430	-123.474472
5717.738342	-124.323578
5718.411255	-121.557892
5719.084167	-118.388313
5719.757080	-119.430984
5720.429993	-118.456848
5721.102905	-117.525734
5721.775818	-120.971458
5722.448730	-120.425964
5723.121643	-118.423546
5723.794556	-120.284386
5724.467468	-120.902847
5725.140381	-114.515396
5725.813293	-116.713020
5726.486206	-115.753265
5727.159119	-114.381798
5727.832031	-118.052711
5728.504944	-120.828461
5729.177856	-119.352173
5729.850769	-121.432281
5730.523682	-124.688133
5731.196594	-124.208076
5731.869507	-123.554428
5732.542419	-122.285423
5733.215332	-121.242294
5733.888245	-117.487389
5734.561157	-121.766319
5735.234070	-129.117889
5735.906982	-129.104202
5736.579895	-119.925003
5737.252808	-122.053452
5737.925720	-124.801430
5738.598633	-119.217575
5739.271545	-118.480827
5739.944458	-120.270966
5740.617371	-119.167450
5741.290283	-115.817543
5741.963196	-116.579391
5742.636108	-120.412552
5743.309021	-122.604355
5743.981934	-122.113380
5744.654846	-122.206078
5745.327759	-122.658463
5746.000671	-116.936333
5746.673584	-119.550301
5747.346497	-121.400864
5748.019409	-120.436562
5748.692322	-119.789627
5749.365234	-120.361961
5750.038147	-122.613617
5750.711060	-122.789139
5751.383972	-123.469513
5752.056885	-123.875969
5752.729797	-121.496422
5753.402710	-119.930122
5754.075623	-121.069054
5754.748535	-120.008408
5755.421448	-125.001328
5756.094360	-130.337265
5756.767273	-128.763031
5757.440186	-125.876297
5758.113098	-119.590500
5758.786011	-119.288887
5759.458923	-120.905777
5760.131836	-123.437927
5760.804749	-133.148697
5761.477661	-121.632416
5762.150574	-118.336418
5762.823486	-117.310814
5763.496399	-122.923004
5764.169312	-118.886696
5764.842224	-119.177597
5765.515137	-121.707809
5766.188049	-116.212669
5766.860962	-116.506332
5767.533875	-118.536766
5768.206787	-115.902992
5768.879700	-119.559120
5769.552612	-121.604950
5770.225525	-120.687668
5770.898438	-121.991219
5771.571350	-118.707314
5772.244263	-118.550964
5772.917175	-119.820213
5773.590088	-123.154762
5774.263000	-121.769310
5774.935913	-121.283829
5775.608826	-129.021423
5776.281738	-124.042442
5776.954651	-118.632782
5777.627563	-118.978172
5778.300476	-123.516182
5778.973389	-124.675713
5779.646301	-118.028770
5780.319214	-118.122459
5780.992126	-122.084991
5781.665039	-119.225906
5782.337952	-119.501488
5783.010864	-121.087051
5783.683777	-121.109436
5784.356689	-118.563202
5785.029602	-117.174782
5785.702515	-116.223854
5786.375427	-116.825439
5787.048340	-118.296471
5787.721252	-124.572441
5788.394165	-119.197517
5789.067078	-124.210648
5789.739990	-121.320549
5790.412903	-117.796249
5791.085815	-118.330864
5791.758728	-120.303658
5792.431641	-121.581741
5793.104553	-121.341568
5793.777466	-120.817642
5794.450378	-122.283440
5795.123291	-121.869507
5795.796204	-125.777618
5796.469116	-120.125809
5797.142029	-118.694496
5797.814941	-115.489937
5798.487854	-115.814880
5799.160767	-118.942986
5799.833679	-119.606110
5800.506592	-120.106720
5801.179504	-127.379257
5801.852417	-121.141464
5802.525330	-119.270836
5803.198242	-123.553268
5803.871155	-126.317543
5804.544067	-119.341698
5805.216980	-116.473915
5805.889893	-117.740952
5806.562805	-121.332062
5807.235718	-123.321289
5807.908630	-125.432220
5808.581543	-122.948936
5809.254456	-124.734985
5809.927368	-126.313286
5810.600281	-122.191536
5811.273193	-123.061768
5811.946106	-120.712524
5812.619019	-122.274887
5813.291931	-125.020088
5813.964844	-122.350403
5814.637756	-122.622581
5815.310669	-122.559853
5815.983582	-118.931229
5816.656494	-114.959785
5817.329407	-116.738350
5818.002319	-121.146843
5818.675232	-123.490990
5819.348145	-122.980949
5820.021057	-120.033714
5820.693970	-119.286461
5821.366882	-119.151703
5822.039795	-118.513130
5822.712708	-119.252769
5823.385620	-123.367027
5824.058533	-118.298279
5824.731445	-120.652519
5825.404358	-123.372246
5826.077271	-124.690094
5826.750183	-116.228394
5827.423096	-115.735802
5828.096008	-123.504929
5828.768921	-119.896065
5829.441833	-119.784294
5830.114746	-118.879379
5830.787659	-123.245483
5831.460571	-115.850204
5832.133484	-116.291428
5832.806396	-115.965706
5833.479309	-115.176178
5834.152222	-116.539688
5834.825134	-117.349075
5835.498047	-123.271622
5836.170959	-124.768440
5836.843872	-126.741058
5837.516785	-121.545265
5838.189697	-124.066162
5838.862610	-117.927002
5839.535522	-116.737663
5840.208435	-121.173935
5840.881348	-126.444389
5841.554260	-120.346870
5842.227173	-119.885918
5842.900085	-117.497070
5843.572998	-115.763504
5844.245911	-117.540031
5844.918823	-118.502129
5845.591736	-116.597847
5846.264648	-120.091621
5846.937561	-123.157188
5847.610474	-118.428940
5848.283386	-124.127480
5848.956299	-127.068939
5849.629211	-123.301529
5850.302124	-122.275551
5850.975037	-119.943092
5851.647949	-121.654892
5852.320862	-123.523491
5852.993774	-118.191032
5853.666687	-120.736809
5854.339600	-123.081863
5855.012512	-119.358391
5855.685425	-118.246880
5856.358337	-121.781311
5857.031250	-123.263939
5857.704163	-123.052429
5858.377075	-127.702599
5859.049988	-129.681305
5859.722900	-120.785736
5860.395813	-117.109062
5861.068726	-115.820702
5861.741638	-124.537437
5862.414551	-119.301270
5863.087463	-118.086510
5863.760376	-122.877457
5864.433289	-115.891212
5865.106201	-114.950729
5865.779114	-116.722145
5866.452026	-120.759392
5867.124939	-119.641289
5867.797852	-117.011543
5868.470764	-118.805054
5869.143677	-123.170769
5869.816589	-120.134857
5870.489502	-119.516129
5871.162415	-117.591400
5871.835327	-119.332619
5872.508240	-117.389183
5873.181152	-114.267769
5873.854065	-119.161087
5874.526978	-122.971649
5875.199890	-118.219818
5875.872803	-116.127068
